"line","word"
197,"tell"
197,"close"
197,"offshor"
197,"haven"
197,"increas"
197,"minimum"
197,"wage"
197,"actual"
197,"helpea"
198,"dear"
198,"susan"
198,"sarandon"
198,"thank"
198,"people"
198,"like"
198,"now"
198,"bill"
198,"benefit"
198,"people"
198,"like"
198,"see"
198,"youea"
199,"million"
199,"children"
199,"depend"
199,"children"
199,"health"
199,"insur"
199,"program"
199,"lawmak"
199,"allow"
199,"chip"
199,"expir"
199,"septemb"
199,"aea"
200,"make"
200,"lt"
200,"ky"
200,"grad"
200,"school"
200,"debt"
200,"kid"
200,"l"
200,"cant"
200,"afford"
200,"bill"
200,"liter"
200,"food"
200,"kid"
200,"mouthsea"
201,"everyon"
201,"stop"
201,"call"
201,"cut"
201,"stop"
201,"let"
201,"gop"
201,"frame"
201,"everi"
201,"debat"
201,"muea"
202,"gop"
202,"doomsday"
202,"come"
202,"dread"
202,"bill"
202,"expos"
202,"republican"
202,"rift"
203,"point"
203,"can"
203,"elimin"
203,"super"
203,"pac"
203,"bill"
203,"people"
203,"written"
204,"hear"
204,"senate"
204,"last"
204,"minut"
204,"handwritten"
204,"chang"
204,"bill"
205,"logic"
205,"owe"
205,"figur"
205,"press"
205,"confer"
205,"claim"
205,"major"
205,"break"
205,"fuck"
205,"long"
205,"us"
205,"treea"
206,"eci"
206,"havenet"
206,"come"
206,"across"
206,"exampl"
206,"iowa"
206,"famili"
206,"sell"
206,"farm"
206,"pay"
206,"estate"
206,"said"
206,"assistantea"
207,"gop"
207,"process"
207,"design"
207,"obscur"
207,"plane"
207,"effect"
208,"fault"
208,"promot"
208,"organ"
208,"implic"
208,"absolut"
208,"must"
208,"hea"
209,"dem"
209,"control"
209,"hous"
209,"senate"
209,"wh"
209,"wont"
209,"rest"
209,"top"
209,"bracket"
209,"percent"
209,"gut"
209,"slaughter"
209,"fuck"
209,"pig"
210,"mayb"
210,"senate"
210,"bill"
210,"will"
210,"provid"
210,"enough"
210,"outrag"
210,"alabama"
210,"put"
210,"doug"
210,"jone"
210,"top"
211,"client"
211,"wouldnt"
211,"anywher"
211,"near"
211,"qualifi"
211,"bracket"
211,"id"
211,"set"
211,"ea"
212,"gop"
212,"will"
212,"cut"
212,"social"
212,"secur"
212,"medicar"
212,"plan"
212,"pass"
212,"marco"
212,"rubio"
212,"say"
213,"wife"
213,"brilliant"
213,"respons"
213,"new"
213,"bill"
213,"pregnant"
213,"possess"
213,"two"
213,"fetus"
213,"pea"
214,"grassley"
214,"booz"
214,"comment"
214,"estate"
214,"draw"
214,"ire"
215,"senate"
215,"bill"
215,"spur"
215,"lofti"
215,"open"
215,"wall"
215,"street"
216,"complain"
216,"people"
216,"spend"
216,"money"
216,"alcohol"
216,"women"
216,"movi"
217,"rebound"
217,"across"
217,"board"
217,"friday"
217,"stock"
217,"close"
217,"lower"
218,"fredericton"
218,"approv"
218,"principl"
218,"balanc"
218,"budget"
218,"increas"
218,"one"
218,"councillor"
218,"say"
218,"wasnea"
219,"passag"
219,"bill"
219,"senate"
219,"senior"
219,"parent"
219,"student"
219,"poor"
219,"famili"
219,"work"
219,"nevadan"
219,"aea"
220,"break"
220,"senate"
220,"pass"
220,"gop"
220,"bill"
220,"sen"
220,"ron"
220,"wyden"
220,"million"
220,"american"
220,"must"
220,"watch"
220,"stun"
220,"disbeliefea"
221,"need"
221,"taxreform"
221,"taxscambil"
221,"question"
221,"reform"
221,"bill"
221,"congress"
221,"work"
221,"htea"
222,"ran"
222,"divis"
222,"fortun"
222,"mfg"
222,"busi"
222,"corp"
222,"rate"
222,"isnt"
222,"low"
222,"enough"
222,"repatri"
222,"chines"
222,"job"
222,"china"
222,"tarea"
223,"monster"
223,"edabeedbac"
223,"fck"
223,"em"
223,"republican"
223,"cut"
223,"scheme"
223,"trojan"
223,"hors"
223,"throw"
223,"cancer"
223,"patient"
223,"treatment"
223,"edabeedbac"
224,"upcom"
224,"season"
224,"writer"
224,"can"
224,"deduct"
225,"first"
225,"make"
225,"reform"
226,"us"
226,"declar"
226,"independ"
226,"written"
226,"one"
226,"sheet"
226,"paper"
226,"word"
226,"long"
226,"us"
226,"code"
226,"consisea"
227,"florida"
227,"capitol"
227,"ralli"
227,"bill"
227,"decemb"
227,"pm"
227,"est"
227,"florida"
227,"histor"
227,"capitol"
227,"museum"
227,"tallahasse"
227,"floridaea"
228,"find"
228,"hard"
228,"respect"
228,"anyon"
228,"complet"
228,"contradict"
228,"valu"
228,"standea"
229,"exdem"
229,"lawmak"
229,"sentenc"
229,"five"
229,"year"
229,"prison"
229,"fraud"
229,"evas"
230,"trump"
230,"desk"
230,"christma"
230,"senate"
230,"pass"
230,"bill"
231,"republican"
231,"senate"
231,"vote"
231,"bill"
231,"just"
231,"eject"
231,"termin"
231,"ill"
231,"cancer"
231,"patient"
231,"video"
232,"gop"
232,"list"
232,"economist"
232,"back"
232,"scam"
232,"includ"
232,"dead"
232,"people"
233,"gop"
233,"senate"
233,"cut"
233,"work"
233,"people"
233,"blow"
233,"ecbooz"
233,"women"
234,"ea"
235,"part"
235,"senate"
235,"hous"
235,"plan"
235,"mean"
235,"buiness"
236,"part"
236,"side"
236,"sideth"
236,"senate"
236,"hous"
236,"plan"
236,"mean"
237,"assum"
237,"true"
237,"american"
237,"will"
237,"leav"
237,"daughter"
237,"alon"
237,"gop"
237,"rep"
237,"vote"
237,"bill"
237,"wasea"
238,"vote"
238,"send"
238,"bill"
238,"back"
238,"financ"
238,"committe"
238,"sad"
238,"mepolit"
238,"live"
238,"cspan"
238,"htea"
239,"mention"
239,"mani"
239,"gimmick"
239,"bill"
239,"end"
239,"just"
239,"just"
239,"long"
239,"enough"
239,"give"
239,"shot"
239,"holdea"
240,"adjust"
240,"cap"
240,"net"
240,"give"
240,"equal"
240,"chanc"
240,"team"
240,"regardless"
240,"locat"
240,"rate"
241,"presid"
241,"focus"
241,"cut"
241,"attend"
241,"senate"
241,"gop"
241,"luncheon"
241,"capitol"
241,"senate"
241,"republicanea"
242,"wind"
242,"solar"
242,"credit"
242,"quit"
242,"generous"
243,"glenn"
243,"blunt"
243,"feel"
243,"senate"
243,"republicans"
243,"plan"
243,"reform"
243,"today"
243,"show"
243,"ecthi"
244,"dow"
244,"hit"
244,"first"
244,"time"
244,"ever"
244,"earli"
244,"trade"
244,"thursday"
245,"presid"
245,"trump"
245,"hope"
245,"pep"
245,"talk"
245,"senate"
245,"republican"
245,"will"
245,"help"
245,"get"
245,"cut"
245,"bill"
245,"approv"
245,"week"
245,"end"
246,"even"
246,"bigger"
246,"news"
246,"how"
246,"work"
246,"page"
246,"reform"
246,"bill"
246,"come"
246,"along"
247,"venezuela"
247,"problem"
247,"didnt"
247,"enough"
247,"conserv"
247,"vote"
247,"increas"
247,"without"
247,"conserv"
247,"keepinea"
248,"colleagu"
248,"outsid"
248,"unit"
248,"state"
248,"us"
248,"senate"
248,"appear"
248,"end"
248,"phdlevel"
248,"stem"
248,"educ"
248,"includ"
248,"physic"
248,"aea"
249,"think"
249,"high"
249,"politic"
249,"pay"
249,"much"
249,"busi"
249,"need"
249,"beea"
250,"hope"
250,"wish"
250,"think"
250,"repug"
250,"pass"
250,"death"
250,"bill"
250,"wont"
250,"need"
250,"longer"
251,"deduct"
251,"k"
251,"privat"
251,"homeschool"
251,"addit"
251,"colleg"
251,"save"
251,"bill"
251,"soundedea"
252,"shut"
252,"fuk"
252,"major"
252,"benefactor"
252,"giveaway"
252,"btw"
252,"wh"
252,"wea"
253,"hmmm"
253,"damn"
253,"good"
253,"job"
253,"guarante"
253,"huge"
253,"cut"
253,"everi"
253,"wealthi"
253,"american"
253,"ryan"
253,"must"
253,"go"
254,"massiv"
254,"cut"
254,"transfer"
254,"wealth"
254,"poor"
254,"middle"
254,"class"
254,"wealthi"
254,"yea"
255,"stock"
255,"market"
255,"high"
255,"giant"
255,"break"
255,"your"
255,"give"
255,"compani"
255,"will"
255,"go"
255,"direct"
255,"ceo"
255,"shareholea"
256,"serious"
256,"serious"
256,"need"
256,"timeout"
256,"right"
256,"now"
256,"bill"
256,"need"
256,"wait"
256,"today"
256,"realli"
256,"need"
256,"litea"
257,"democrat"
257,"rate"
257,"reason"
257,"debt"
257,"dont"
257,"like"
257,"talk"
257,"real"
257,"reason"
258,"now"
258,"choic"
258,"monarchi"
258,"democraci"
258,"claim"
258,"man"
258,"abovea"
259,"en"
259,"consult"
259,"nuestro"
259,"servicio"
259,"es"
259,"personalizado"
259,"exclusivo"
259,"y"
259,"confiabl"
259,"con"
259,"certificacion"
259,"en"
259,"intuit"
259,"quickboea"
260,"cook"
260,"counti"
260,"beverag"
260,"brought"
260,"end"
260,"last"
260,"week"
260,"resid"
260,"local"
260,"busi"
260,"stood"
260,"voic"
260,"oppea"
261,"people"
261,"realiz"
261,"bill"
261,"cut"
261,"busi"
261,"compani"
261,"job"
261,"grow"
261,"will"
261,"pay"
261,"cutsea"
262,"surpris"
262,"keep"
262,"call"
262,"ecform"
262,"holdout"
262,"ron"
262,"johnson"
262,"say"
262,"heell"
262,"vote"
262,"senate"
262,"bill"
262,"put"
262,"gop"
262,"close"
262,"ea"
263,"nonpartisan"
263,"bipartisan"
263,"analyst"
263,"agre"
263,"cut"
263,"wealthi"
263,"mean"
263,"cut"
263,"program"
263,"iev"
263,"paid"
263,"aea"
264,"current"
264,"picu"
264,"scare"
264,"death"
264,"bill"
264,"threaten"
264,"medic"
264,"fragil"
264,"child"
264,"healthcar"
264,"ea"
265,"written"
265,"face"
265,"impend"
265,"doom"
265,"democrat"
265,"nomine"
265,"clean"
265,"x"
265,"line"
265,"upea"
266,"repeal"
266,"estate"
266,"will"
266,"ensur"
266,"power"
266,"famili"
266,"will"
266,"unit"
266,"state"
266,"govern"
266,"next"
266,"geea"
267,"pay"
268,"want"
268,"keep"
268,"money"
268,"youer"
268,"greedi"
268,"want"
268,"shit"
268,"people"
268,"youer"
268,"humea"
269,"grassley"
269,"comment"
269,"people"
269,"spend"
269,"booz"
269,"women"
269,"movi"
269,"taken"
269,"context"
270,"cut"
270,"super"
270,"rich"
270,"financi"
270,"assault"
270,"work"
270,"people"
271,"percent"
271,"american"
271,"pay"
271,"feder"
271,"incom"
272,"fox"
272,"news"
272,"use"
272,"terror"
272,"scare"
272,"people"
272,"support"
272,"cut"
272,"say"
272,"recoveri"
272,"without"
272,"lea"
273,"fox"
273,"scare"
273,"oppress"
273,"wage"
273,"labor"
273,"demand"
273,"cut"
273,"rich"
273,"proven"
273,"hoarder"
273,"fox"
273,"aea"
274,"mcconnel"
274,"dem"
274,"senate"
274,"one"
274,"allow"
274,"read"
274,"cut"
274,"bill"
274,"pass"
275,"there"
275,"just"
275,"one"
275,"problem"
275,"nobodi"
275,"actual"
275,"read"
275,"page"
275,"bill"
276,"like"
276,"pass"
276,"break"
276,"economi"
276,"will"
276,"tank"
276,"economi"
276,"structur"
276,"giveea"
277,"fortun"
277,"trade"
277,"global"
277,"intellectu"
277,"properti"
277,"factori"
277,"aea"
279,"fortun"
279,"factori"
279,"global"
279,"trade"
279,"profit"
279,"shore"
279,"cut"
279,"will"
279,"noth"
280,"poo"
280,"people"
280,"want"
280,"pay"
280,"success"
280,"demean"
280,"poor"
280,"poor"
280,"waea"
281,"can"
281,"make"
281,"invest"
281,"now"
281,"anytim"
281,"want"
281,"need"
281,"cut"
281,"recoea"
282,"kansa"
282,"cut"
282,"destroy"
282,"school"
283,"mcconnel"
283,"dem"
283,"senate"
283,"one"
283,"allow"
283,"read"
283,"cut"
283,"bill"
283,"pass"
284,"paul"
284,"ryan"
284,"tout"
284,"list"
284,"economist"
284,"support"
284,"gop"
284,"cut"
284,"list"
284,"hold"
284,"scrutini"
284,"aea"
285,"watch"
285,"ceo"
285,"admit"
285,"wonet"
285,"actual"
285,"invest"
285,"reform"
285,"pass"
285,"vox"
286,"free"
286,"trade"
286,"famin"
286,"base"
286,"foreign"
286,"owner"
286,"food"
286,"suppli"
286,"thing"
286,"amea"
287,"economist"
287,"larri"
287,"summer"
287,"predict"
287,"will"
287,"die"
287,"per"
287,"year"
287,"due"
287,"reform"
289,"cap"
289,"state"
289,"local"
289,"properti"
289,"deduct"
289,"big"
289,"ag"
289,"problem"
289,"isnt"
290,"unfollow"
290,"need"
290,"get"
290,"clear"
290,"understand"
290,"vote"
290,"scam"
290,"bill"
290,"mean"
290,"dont"
290,"let"
290,"reaea"
291,"reform"
291,"perhap"
291,"congress"
291,"will"
291,"return"
291,"reform"
291,"health"
291,"entitl"
291,"includinea"
292,"way"
292,"republican"
292,"bill"
292,"harm"
292,"planet"
293,"congress"
293,"pull"
293,"pant"
293,"proper"
293,"provid"
293,"steel"
293,"claw"
293,"finaea"
294,"frantic"
294,"look"
294,"new"
294,"way"
294,"middle"
294,"class"
295,"bill"
295,"hous"
295,"impact"
295,"wors"
295,"thought"
295,"mayb"
295,"post"
295,"mnd"
295,"newswireblack"
295,"knight"
295,"just"
295,"rebraea"
296,"fox"
296,"news"
296,"admit"
296,"gop"
296,"plan"
296,"rais"
296,"mani"
296,"middleeclass"
296,"american"
297,"hope"
297,"scam"
297,"pass"
297,"american"
297,"will"
297,"angri"
297,"enough"
297,"take"
297,"dc"
297,"shut"
297,"straigea"
298,"beg"
298,"wont"
298,"work"
298,"scam"
298,"time"
298,"phase"
299,"dont"
299,"wast"
299,"time"
299,"will"
299,"nit"
299,"work"
299,"scam"
299,"bill"
299,"will"
299,"pass"
299,"wanea"
300,"rich"
300,"isnt"
300,"realli"
300,"well"
300,"thought"
300,"plan"
301,"shut"
301,"also"
301,"isnt"
301,"plan"
301,"work"
301,"togeth"
301,"point"
301,"obvious"
301,"need"
301,"actual"
301,"pea"
302,"what"
302,"rich"
302,"isnt"
302,"plan"
302,"just"
302,"ralli"
302,"cri"
303,"cours"
303,"word"
303,"arent"
303,"actual"
303,"plan"
303,"either"
303,"aea"
304,"less"
304,"wellknown"
304,"provis"
304,"bill"
304,"senate"
304,"republican"
304,"proposingcaslash"
304,"feder"
304,"alcoholea"
305,"never"
305,"ask"
305,"berni"
305,"plan"
305,"read"
305,"comprehens"
306,"mean"
306,"life"
306,"continu"
306,"flourish"
306,"rate"
306,"went"
307,"iev"
307,"cri"
307,"day"
307,"fuck"
307,"gop"
307,"guy"
307,"pass"
307,"hideous"
307,"bill"
307,"sad"
307,"know"
307,"us"
307,"will"
307,"suffer"
307,"accountea"
308,"estate"
308,"intend"
308,"limit"
308,"dynast"
308,"wealth"
308,"countri"
308,"punish"
308,"investor"
308,"appli"
308,"ea"
309,"right"
309,"video"
309,"r"
309,"great"
309,"break"
309,"privat"
309,"jet"
309,"overturn"
309,"estate"
309,"way"
309,"import"
309,"ea"
310,"flat"
310,"actuallea"
311,"believ"
311,"wont"
311,"let"
311,"anybodi"
311,"see"
311,"bill"
311,"pass"
311,"smart"
311,"dont"
311,"hurt"
311,"yourea"
312,"america"
312,"need"
312,"union"
312,"boss"
312,"never"
312,"go"
312,"pay"
312,"just"
312,"got"
312,"cut"
312,"fightfor"
312,"goptaxscam"
312,"httea"
313,"espero"
313,"que"
313,"o"
313,"sean"
313,"tan"
313,"cerrao"
313,"como"
313,"para"
313,"aprobar"
313,"esta"
313,"basura"
313,"de"
313,"leybi"
313,"way"
313,"todavea"
314,"compani"
314,"alreadi"
314,"state"
314,"will"
314,"trickl"
314,"will"
314,"trickl"
314,"pocket"
314,"hea"
315,"child"
315,"creditperhap"
315,"realloc"
315,"money"
315,"state"
315,"educ"
315,"fund"
315,"school"
315,"boea"
316,"america"
316,"waitingwhat"
316,"thing"
316,"r"
316,"hidden"
316,"n"
316,"reform"
316,"bill"
316,"ask"
316,"law"
316,"maker"
316,"vea"
317,"ill"
317,"bet"
317,"senate"
317,"dont"
317,"know"
317,"exact"
317,"what"
317,"reform"
317,"bill"
317,"vote"
317,"pea"
318,"sorri"
318,"sir"
318,"sold"
318,"us"
318,"bill"
318,"just"
318,"leav"
318,"speechless"
318,"whatev"
318,"happen"
318,"normal"
318,"order"
319,"edabdedbb"
319,"bill"
319,"isnt"
319,"done"
319,"deal"
319,"yet"
319,"there"
319,"reason"
319,"stop"
319,"fight"
319,"friggin"
319,"atroc"
319,"edabdedbb"
320,"mum"
320,"paid"
320,"ni"
320,"entir"
320,"life"
320,"need"
320,"care"
320,"sell"
320,"hous"
320,"pay"
320,"sheea"
321,"full"
321,"statement"
321,"senate"
321,"cut"
321,"vote"
321,"egt"
321,"great"
321,"day"
321,"work"
321,"hoosier"
321,"senate"
321,"final"
321,"passedea"
322,"last"
322,"night"
322,"fail"
322,"hoosier"
322,"vote"
322,"cut"
322,"donnelli"
322,"chose"
322,"side"
322,"liber"
322,"elit"
322,"dcea"
323,"just"
323,"evas"
323,"money"
323,"money"
323,"donet"
323,"leav"
323,"penni"
324,"terribl"
324,"news"
324,"people"
324,"main"
325,"well"
325,"percent"
325,"rate"
325,"id"
325,"upset"
325,"break"
325,"illeg"
325,"alien"
326,"bill"
326,"st"
326,"centuri"
326,"gop"
326,"behind"
326,"hatr"
326,"crazi"
326,"destruct"
326,"outright"
326,"thieveryea"
327,"bc"
327,"ndp"
327,"govern"
327,"face"
327,"tough"
327,"choic"
327,"februari"
327,"budget"
327,"deficit"
327,"increas"
327,"broken"
327,"promis"
327,"bcpoli"
328,"hand"
328,"deck"
328,"cut"
328,"middle"
328,"class"
328,"temporari"
328,"corpor"
328,"theyr"
328,"perman"
328,"wouldea"
329,"middle"
329,"class"
329,"pay"
329,"less"
329,"year"
329,"cut"
329,"come"
330,"iem"
330,"donor"
330,"just"
330,"got"
330,"break"
330,"btw"
331,"mid"
331,"america"
331,"dont"
331,"appreci"
331,"subsid"
331,"high"
331,"pr"
331,"pray"
331,"taxea"
332,"mid"
332,"american"
332,"forc"
332,"subsid"
332,"high"
332,"proprietari"
332,"state"
332,"wrong"
333,"eye"
333,"flsen"
333,"run"
333,"s"
333,"excori"
333,"re"
333,"goptaxbil"
333,"hes"
333,"repeat"
333,"fiscal"
333,"conserv"
333,"tea"
334,"case"
334,"miss"
334,"elimin"
334,"person"
334,"exempt"
334,"push"
334,"middleeclass"
334,"higher"
334,"bracket"
334,"spike"
334,"premiumsea"
335,"bill"
335,"fuel"
335,"push"
335,"medicar"
335,"social"
335,"secur"
335,"cut"
336,"thing"
336,"wors"
336,"gop"
336,"pass"
336,"massiv"
336,"cut"
336,"corpor"
336,"wealthi"
336,"along"
336,"kill"
336,"healthcea"
337,"bill"
337,"troubl"
337,"committe"
338,"democrat"
338,"refus"
338,"give"
338,"even"
338,"one"
338,"vote"
338,"massiv"
338,"cut"
338,"need"
338,"republican"
338,"roy"
338,"moor"
338,"win"
338,"alabama"
338,"weea"
339,"hee"
339,"name"
339,"ecworst"
339,"republican"
339,"governor"
339,"america"
339,"fund"
339,"abort"
339,"dollar"
340,"liber"
340,"demand"
340,"john"
340,"mccain"
340,"die"
340,"bill"
340,"vote"
340,"e"
340,"edabdedbedabdedb"
341,"imagin"
341,"public"
341,"school"
341,"teacher"
341,"spend"
341,"lot"
341,"salari"
341,"suppli"
341,"student"
341,"learn"
341,"whoea"
343,"shock"
343,"nobodi"
343,"corpor"
343,"say"
343,"cut"
343,"wont"
343,"go"
343,"worker"
343,"muellertim"
343,"hea"
344,"lesson"
344,"senate"
344,"bill"
345,"e"
345,"senate"
345,"bill"
345,"derail"
345,"health"
345,"coverag"
345,"million"
345,"protect"
345,"american"
345,"oppea"
346,"e"
346,"senate"
346,"bill"
346,"derail"
346,"health"
346,"coverag"
346,"million"
346,"protect"
346,"american"
346,"opposinea"
347,"e"
347,"senate"
347,"bill"
347,"derail"
347,"health"
347,"coverag"
347,"million"
347,"protect"
347,"american"
347,"opea"
348,"chuck"
348,"grassley"
348,"say"
348,"work"
348,"class"
348,"people"
348,"dont"
348,"deserv"
348,"cut"
348,"spend"
348,"money"
348,"booz"
348,"women"
349,"notic"
349,"network"
349,"own"
349,"billionair"
349,"arent"
349,"talk"
349,"greatest"
349,"heist"
349,"american"
349,"hisea"
350,"disappoint"
350,"ad"
350,"much"
350,"deficit"
350,"hurt"
350,"healthcar"
350,"cut"
350,"wealthi"
350,"vote"
350,"bill"
350,"withea"
351,"middle"
351,"class"
351,"doom"
351,"thank"
351,"cram"
351,"skinni"
351,"repeal"
351,"fuck"
351,"environ"
351,"deficit"
351,"rais"
351,"taxea"
352,"support"
352,"cut"
352,"wealthi"
353,"everi"
353,"bodi"
353,"canet"
353,"hair"
353,"stop"
353,"charg"
353,"ppl"
353,"sew"
353,"edabeedbaedabcedbfbeedeefbf"
353,"gonna"
353,"use"
353,"incom"
353,"get"
353,"asea"
354,"want"
354,"wake"
354,"illeg"
354,"cost"
354,"america"
354,"billion"
354,"aea"
355,"cant"
355,"right"
355,"thing"
355,"unit"
355,"state"
355,"throw"
355,"million"
355,"people"
355,"health"
355,"insur"
355,"preea"
356,"democrat"
356,"senate"
356,"walk"
356,"chamber"
356,"refus"
356,"vote"
356,"bill"
356,"ground"
356,"notic"
356,"riea"
357,"exflorida"
357,"democrat"
357,"rep"
357,"corrin"
357,"brown"
357,"sentenc"
357,"mail"
357,"wire"
357,"fraud"
357,"involv"
357,"sham"
357,"chariti"
358,"matter"
358,"much"
358,"illeg"
358,"obstruct"
358,"trump"
358,"republican"
358,"congress"
358,"will"
358,"anyth"
358,"remov"
358,"uea"
359,"dimm"
359,"said"
359,"dow"
359,"crash"
359,"trump"
359,"made"
359,"presid"
359,"now"
359,"theyer"
359,"say"
359,"cut"
359,"plan"
359,"will"
359,"leav"
359,"people"
359,"uninsur"
359,"poor"
360,"pleas"
360,"chang"
360,"mind"
360,"vote"
360,"bill"
360,"will"
360,"grievous"
360,"injur"
360,"countri"
360,"ram"
360,"wayea"
361,"true"
361,"wast"
361,"payer"
361,"money"
362,"second"
362,"time"
362,"iem"
362,"see"
362,"believ"
362,"man"
362,"american"
362,"mani"
362,"people"
362,"us"
362,"subject"
362,"tea"
363,"annuiti"
363,"payout"
363,"option"
363,"hanacodeinsert"
363,"nametaxact"
363,"one"
363,"mani"
363,"way"
363,"secur"
363,"financ"
364,"dmx"
364,"face"
364,"prison"
364,"sentenc"
364,"plead"
364,"guilti"
364,"evas"
365,"bill"
365,"start"
365,"obamacar"
365,"collaps"
366,"bankruptci"
366,"eras"
366,"debt"
366,"hanacodeinsert"
366,"nametaxact"
366,"person"
366,"bankruptci"
366,"pr"
367,"cut"
367,"wage"
367,"salari"
367,"will"
367,"lower"
367,"profit"
367,"repatri"
367,"help"
367,"worker"
368,"dmx"
368,"fraud"
368,"guilti"
368,"plea"
368,"cut"
368,"year"
368,"prison"
368,"exposur"
368,"year"
369,"import"
369,"date"
369,"file"
369,"return"
369,"form"
369,"hanacodeinsert"
369,"nametaxact"
369,"importan"
370,"ecth"
370,"hypocrisi"
370,"astounding"
370,"bill"
370,"show"
370,"gope"
370,"debt"
370,"concern"
370,"pure"
370,"fraud"
371,"govern"
371,"shutdown"
371,"will"
371,"delay"
371,"start"
371,"januari"
371,"season"
371,"hanacodeinsert"
371,"nametaxa"
372,"trump"
372,"roll"
372,"stock"
372,"market"
372,"boom"
372,"record"
372,"level"
372,"job"
372,"come"
372,"back"
372,"faster"
372,"ever"
372,"now"
372,"americaea"
373,"bet"
373,"didnet"
373,"even"
373,"read"
373,"page"
373,"obamacar"
373,"quit"
373,"dramat"
373,"even"
373,"good"
373,"actea"
374,"fetus"
374,"special"
374,"bracket"
375,"hous"
375,"pass"
375,"reform"
375,"new"
375,"york"
375,"new"
375,"jersey"
375,"republican"
375,"vote"
376,"eabsolut"
376,"econom"
376,"justif"
376,"cute"
376,"joy"
376,"msnbc"
377,"here"
377,"forecast"
377,"hear"
377,"weak"
377,"growth"
377,"cut"
377,"probabl"
377,"way"
378,"propos"
378,"plan"
378,"insult"
378,"work"
378,"american"
378,"wake"
378,"show"
378,"care"
378,"heea"
379,"new"
379,"plan"
379,"joke"
379,"hurt"
379,"work"
379,"class"
379,"wake"
379,"realiz"
379,"support"
379,"plea"
380,"bill"
380,"senate"
380,"put"
380,"new"
380,"institut"
380,"categori"
380,"endow"
380,"gt"
380,"k"
380,"student"
380,"amend"
380,"exemptedea"
381,"perspect"
381,"im"
381,"depress"
381,"historian"
381,"gop"
381,"bill"
381,"straight"
382,"week"
382,"poverti"
382,"crime"
382,"black"
382,"snake"
382,"killaz"
382,"cut"
382,"rich"
382,"centuri"
382,"tear"
382,"gas"
382,"antiimperialismea"
383,"realtorsca"
383,"show"
383,"forc"
383,"reform"
384,"us"
384,"belong"
384,"bottom"
384,"rung"
384,"bracket"
384,"ladder"
384,"bill"
384,"will"
384,"affect"
384,"us"
384,"profound"
384,"let"
384,"fight"
384,"tea"
385,"mcconnel"
385,"gave"
385,"hand"
385,"magic"
385,"bean"
385,"told"
385,"grow"
385,"middle"
385,"class"
385,"cut"
385,"believedea"
386,"larri"
386,"summer"
386,"senate"
386,"gop"
386,"bill"
386,"caus"
386,"ethousands"
386,"die"
386,"publish"
386,"felix"
386,"pantaleon"
386,"ea"
387,"seven"
387,"myth"
387,"gop"
387,"reform"
387,"publish"
387,"felix"
387,"pantaleon"
388,"republican"
388,"senate"
388,"pass"
388,"latenight"
388,"bill"
388,"written"
388,"fave"
388,"lobbyist"
388,"democrat"
388,"foughtea"
389,"sampp"
389,"nasdaq"
389,"end"
389,"lower"
389,"wall"
389,"street"
389,"sell"
389,"news"
390,"dow"
390,"hit"
390,"record"
390,"investor"
390,"bet"
390,"cut"
391,"people"
391,"freez"
391,"death"
391,"dublin"
